size,sizeUSD,spreadBps,priceImpactBps,grossProfit,totalCosts,netProfit,netProfitBps,profitable
80000,80000.00,92.6,2.7,740.7763,493.4863,247.2901,30.9,false
5000,5000.00,246.5,0.7,123.2616,29.8554,93.4062,186.8,true
10000,10000.00,278.0,0.9,278.0490,59.9687,218.0803,218.1,true
20000,20000.00,185.8,1.3,371.5026,120.7033,250.7994,125.4,true
40000,40000.00,169.7,1.9,678.8593,243.6095,435.2498,108.8,true
80000,80000.00,263.5,2.7,2107.9049,493.4863,1614.4186,201.8,true
5000,5000.00,224.7,0.7,112.3466,29.8554,82.4912,165.0,true
10000,10000.00,158.8,0.9,158.8312,59.9687,98.8625,98.9,true
20000,20000.00,322.4,1.3,644.7822,120.7033,524.0789,262.0,true
40000,40000.00,113.8,1.9,455.3447,243.6095,211.7352,52.9,false
80000,80000.00,94.9,2.7,758.8551,493.4863,265.3688,33.2,false
5000,5000.00,200.7,0.7,100.3392,29.8554,70.4838,141.0,true
10000,10000.00,287.3,0.9,287.2752,59.9687,227.3066,227.3,true
20000,20000.00,123.6,1.3,247.2669,120.7033,126.5637,63.3,false
40000,40000.00,226.7,1.9,906.8303,243.6095,663.2209,165.8,true
80000,80000.00,197.4,2.7,1579.2716,493.4863,1085.7853,135.7,true
5000,5000.00,237.6,0.7,118.8120,29.8554,88.9566,177.9,true
10000,10000.00,177.4,0.9,177.3567,59.9687,117.3880,117.4,true
20000,20000.00,200.4,1.3,400.7441,120.7033,280.0409,140.0,true
40000,40000.00,180.3,1.9,721.3060,243.6095,477.6965,119.4,true
80000,80000.00,184.1,2.7,1472.4092,493.4863,978.9230,122.4,true
5000,5000.00,354.8,0.7,177.4027,29.8554,147.5473,295.1,true
10000,10000.00,277.2,0.9,277.2480,59.9687,217.2793,217.3,true
20000,20000.00,123.1,1.3,246.2617,120.7033,125.5584,62.8,false
40000,40000.00,284.0,1.9,1136.1227,243.6095,892.5133,223.1,true
80000,80000.00,75.0,2.7,599.7697,493.4863,106.2835,13.3,false
5000,5000.00,274.9,0.7,137.4668,29.8554,107.6114,215.2,true
10000,10000.00,165.5,0.9,165.5411,59.9687,105.5724,105.6,true
20000,20000.00,198.8,1.3,397.5862,120.7033,276.8830,138.4,true
40000,40000.00,282.8,1.9,1131.2619,243.6095,887.6524,221.9,true
80000,80000.00,321.8,2.7,2574.1747,493.4863,2080.6884,260.1,true
5000,5000.00,186.4,0.7,93.2046,29.8554,63.3492,126.7,true
10000,10000.00,180.7,0.9,180.6641,59.9687,120.6954,120.7,true
20000,20000.00,126.7,1.3,253.4338,120.7033,132.7305,66.4,false
40000,40000.00,207.3,1.9,829.0488,243.6095,585.4394,146.4,true
80000,80000.00,253.2,2.7,2025.8186,493.4863,1532.3324,191.5,true
5000,5000.00,218.2,0.7,109.1054,29.8554,79.2500,158.5,true
10000,10000.00,163.4,0.9,163.3565,59.9687,103.3878,103.4,true
20000,20000.00,253.6,1.3,507.1125,120.7033,386.4092,193.2,true
40000,40000.00,79.4,1.9,317.6981,243.6095,74.0886,18.5,false
80000,80000.00,273.7,2.7,2189.3350,493.4863,1695.8488,212.0,true
5000,5000.00,194.6,0.7,97.2812,29.8554,67.4258,134.9,true
10000,10000.00,289.9,0.9,289.9414,59.9687,229.9727,230.0,true
20000,20000.00,55.1,1.3,110.2479,120.7033,-10.4554,-5.2,false
40000,40000.00,164.2,1.9,656.8785,243.6095,413.2691,103.3,true
80000,80000.00,272.9,2.7,2183.4613,493.4863,1689.9751,211.2,true
5000,5000.00,260.6,0.7,130.3057,29.8554,100.4503,200.9,true
10000,10000.00,84.3,0.9,84.3426,59.9687,24.3739,24.4,false
20000,20000.00,337.1,1.3,674.1448,120.7033,553.4415,276.7,true
40000,40000.00,92.5,1.9,370.1314,243.6095,126.5219,31.6,false
80000,80000.00,369.8,2.7,2958.4199,493.4863,2464.9336,308.1,true
5000,5000.00,176.9,0.7,88.4418,29.8554,58.5864,117.2,true
10000,10000.00,196.4,0.9,196.4403,59.9687,136.4716,136.5,true
20000,20000.00,189.0,1.3,378.0282,120.7033,257.3250,128.7,true
40000,40000.00,227.0,1.9,907.9303,243.6095,664.3208,166.1,true
80000,80000.00,268.8,2.7,2150.2854,493.4863,1656.7992,207.1,true
5000,5000.00,320.3,0.7,160.1746,29.8554,130.3192,260.6,true
10000,10000.00,344.2,0.9,344.1918,59.9687,284.2231,284.2,true
20000,20000.00,274.5,1.3,548.9659,120.7033,428.2626,214.1,true
40000,40000.00,147.2,1.9,588.7305,243.6095,345.1210,86.3,true
80000,80000.00,137.0,2.7,1095.6137,493.4863,602.1275,75.3,true
5000,5000.00,178.0,0.7,89.0216,29.8554,59.1662,118.3,true
10000,10000.00,132.0,0.9,131.9789,59.9687,72.0102,72.0,false
20000,20000.00,247.6,1.3,495.1892,120.7033,374.4860,187.2,true
40000,40000.00,154.1,1.9,616.3503,243.6095,372.7408,93.2,true
80000,80000.00,346.5,2.7,2771.7672,493.4863,2278.2809,284.8,true
5000,5000.00,213.7,0.7,106.8635,29.8554,77.0080,154.0,true
10000,10000.00,347.3,0.9,347.3317,59.9687,287.3630,287.4,true
20000,20000.00,262.6,1.3,525.1183,120.7033,404.4151,202.2,true
40000,40000.00,146.3,1.9,585.0507,243.6095,341.4413,85.4,true
80000,80000.00,137.0,2.7,1095.6094,493.4863,602.1231,75.3,true
5000,5000.00,130.6,0.7,65.2859,29.8554,35.4305,70.9,false
10000,10000.00,365.0,0.9,364.9835,59.9687,305.0148,305.0,true
20000,20000.00,160.8,1.3,321.6177,120.7033,200.9144,100.5,true
40000,40000.00,124.2,1.9,496.8147,243.6095,253.2053,63.3,false
80000,80000.00,107.0,2.7,856.2704,493.4863,362.7842,45.3,false
5000,5000.00,225.0,0.7,112.5067,29.8554,82.6513,165.3,true
10000,10000.00,238.6,0.9,238.6307,59.9687,178.6620,178.7,true
20000,20000.00,141.3,1.3,282.6477,120.7033,161.9444,81.0,true
40000,40000.00,176.6,1.9,706.4945,243.6095,462.8851,115.7,true
80000,80000.00,78.5,2.7,628.3215,493.4863,134.8352,16.9,false
5000,5000.00,223.2,0.7,111.5818,29.8554,81.7264,163.5,true
10000,10000.00,205.6,0.9,205.5688,59.9687,145.6001,145.6,true
20000,20000.00,103.5,1.3,207.0270,120.7033,86.3237,43.2,false
40000,40000.00,298.8,1.9,1195.2768,243.6095,951.6673,237.9,true
80000,80000.00,137.7,2.7,1101.7858,493.4863,608.2996,76.0,true
5000,5000.00,36.6,0.7,18.3034,29.8554,-11.5520,-23.1,false
10000,10000.00,121.2,0.9,121.1861,59.9687,61.2174,61.2,false
20000,20000.00,207.8,1.3,415.5900,120.7033,294.8868,147.4,true
40000,40000.00,363.8,1.9,1455.1641,243.6095,1211.5546,302.9,true
80000,80000.00,234.8,2.7,1878.7992,493.4863,1385.3129,173.2,true
5000,5000.00,117.2,0.7,58.6222,29.8554,28.7668,57.5,false
10000,10000.00,260.8,0.9,260.8226,59.9687,200.8539,200.9,true
20000,20000.00,204.8,1.3,409.5207,120.7033,288.8174,144.4,true
40000,40000.00,238.0,1.9,951.8444,243.6095,708.2349,177.1,true
80000,80000.00,135.5,2.7,1083.9406,493.4863,590.4543,73.8,false
5000,5000.00,233.4,0.7,116.6905,29.8554,86.8351,173.7,true
10000,10000.00,138.9,0.9,138.9489,59.9687,78.9802,79.0,true
20000,20000.00,278.7,1.3,557.3108,120.7033,436.6075,218.3,true
40000,40000.00,120.9,1.9,483.5663,243.6095,239.9568,60.0,false
80000,80000.00,339.3,2.7,2714.0833,493.4863,2220.5970,277.6,true
5000,5000.00,137.3,0.7,68.6627,29.8554,38.8073,77.6,true
10000,10000.00,210.5,0.9,210.4720,59.9687,150.5033,150.5,true
20000,20000.00,299.2,1.3,598.3543,120.7033,477.6510,238.8,true
40000,40000.00,202.3,1.9,809.0534,243.6095,565.4439,141.4,true
80000,80000.00,188.7,2.7,1509.8756,493.4863,1016.3893,127.0,true
5000,5000.00,90.6,0.7,45.3094,29.8554,15.4540,30.9,false
10000,10000.00,244.4,0.9,244.4346,59.9687,184.4659,184.5,true
20000,20000.00,261.8,1.3,523.5850,120.7033,402.8817,201.4,true
40000,40000.00,285.0,1.9,1139.9496,243.6095,896.3401,224.1,true
80000,80000.00,192.0,2.7,1536.3185,493.4863,1042.8323,130.4,true
5000,5000.00,217.1,0.7,108.5415,29.8554,78.6861,157.4,true
10000,10000.00,281.9,0.9,281.9130,59.9687,221.9443,221.9,true
20000,20000.00,173.9,1.3,347.7709,120.7033,227.0676,113.5,true
40000,40000.00,371.6,1.9,1486.2972,243.6095,1242.6877,310.7,true
80000,80000.00,339.4,2.7,2715.0520,493.4863,2221.5657,277.7,true
5000,5000.00,230.6,0.7,115.2860,29.8554,85.4305,170.9,true
10000,10000.00,107.3,0.9,107.3313,59.9687,47.3627,47.4,false
20000,20000.00,89.8,1.3,179.5894,120.7033,58.8861,29.4,false
40000,40000.00,125.9,1.9,503.5846,243.6095,259.9751,65.0,false
80000,80000.00,222.2,2.7,1777.4800,493.4863,1283.9938,160.5,true
5000,5000.00,157.5,0.7,78.7268,29.8554,48.8714,97.7,true
10000,10000.00,142.4,0.9,142.4020,59.9687,82.4333,82.4,true
20000,20000.00,243.1,1.3,486.1681,120.7033,365.4648,182.7,true
40000,40000.00,49.2,1.9,196.8713,243.6095,-46.7382,-11.7,false
80000,80000.00,361.4,2.7,2891.1185,493.4863,2397.6323,299.7,true
5000,5000.00,195.4,0.7,97.6786,29.8554,67.8232,135.6,true
10000,10000.00,125.2,0.9,125.2396,59.9687,65.2709,65.3,false
20000,20000.00,243.3,1.3,486.5684,120.7033,365.8651,182.9,true
40000,40000.00,212.1,1.9,848.5978,243.6095,604.9883,151.2,true
80000,80000.00,222.9,2.7,1783.2017,493.4863,1289.7155,161.2,true
5000,5000.00,32.7,0.7,16.3727,29.8554,-13.4827,-27.0,false
10000,10000.00,58.0,0.9,57.9632,59.9687,-2.0055,-2.0,false
20000,20000.00,269.4,1.3,538.8738,120.7033,418.1705,209.1,true
40000,40000.00,142.2,1.9,568.6323,243.6095,325.0229,81.3,true
80000,80000.00,198.1,2.7,1584.6202,493.4863,1091.1339,136.4,true
5000,5000.00,271.4,0.7,135.7168,29.8554,105.8613,211.7,true
10000,10000.00,151.1,0.9,151.1003,59.9687,91.1317,91.1,true
20000,20000.00,78.9,1.3,157.8435,120.7033,37.1403,18.6,false
40000,40000.00,131.0,1.9,524.1997,243.6095,280.5903,70.1,false
80000,80000.00,94.0,2.7,752.3993,493.4863,258.9131,32.4,false
5000,5000.00,251.4,0.7,125.6985,29.8554,95.8431,191.7,true
10000,10000.00,147.5,0.9,147.4580,59.9687,87.4893,87.5,true
20000,20000.00,41.3,1.3,82.6442,120.7033,-38.0591,-19.0,false
40000,40000.00,236.7,1.9,946.6249,243.6095,703.0154,175.8,true
80000,80000.00,248.0,2.7,1983.8179,493.4863,1490.3316,186.3,true
5000,5000.00,233.2,0.7,116.5844,29.8554,86.7290,173.5,true
10000,10000.00,127.1,0.9,127.1140,59.9687,67.1453,67.1,false
20000,20000.00,219.9,1.3,439.8977,120.7033,319.1944,159.6,true
40000,40000.00,105.9,1.9,423.7085,243.6095,180.0990,45.0,false
80000,80000.00,212.4,2.7,1698.9683,493.4863,1205.4821,150.7,true
5000,5000.00,295.3,0.7,147.6491,29.8554,117.7936,235.6,true
10000,10000.00,201.6,0.9,201.5824,59.9687,141.6138,141.6,true
20000,20000.00,189.3,1.3,378.6737,120.7033,257.9704,129.0,true
40000,40000.00,17.3,1.9,69.1033,243.6095,-174.5061,-43.6,false
80000,80000.00,106.4,2.7,851.1293,493.4863,357.6430,44.7,false
5000,5000.00,240.8,0.7,120.4218,29.8554,90.5664,181.1,true
10000,10000.00,182.5,0.9,182.5163,59.9687,122.5476,122.5,true
20000,20000.00,233.2,1.3,466.3667,120.7033,345.6634,172.8,true
40000,40000.00,179.5,1.9,717.8769,243.6095,474.2674,118.6,true
80000,80000.00,160.1,2.7,1280.6375,493.4863,787.1512,98.4,true
5000,5000.00,381.8,0.7,190.9091,29.8554,161.0537,322.1,true
10000,10000.00,75.2,0.9,75.1780,59.9687,15.2093,15.2,false
20000,20000.00,337.4,1.3,674.7248,120.7033,554.0215,277.0,true
40000,40000.00,125.9,1.9,503.4030,243.6095,259.7936,64.9,false
80000,80000.00,44.8,2.7,358.3407,493.4863,-135.1455,-16.9,false
5000,5000.00,370.7,0.7,185.3266,29.8554,155.4712,310.9,true
10000,10000.00,74.6,0.9,74.6385,59.9687,14.6698,14.7,false
20000,20000.00,215.7,1.3,431.4328,120.7033,310.7295,155.4,true
40000,40000.00,356.7,1.9,1426.9754,243.6095,1183.3660,295.8,true
80000,80000.00,337.1,2.7,2696.6697,493.4863,2203.1835,275.4,true
5000,5000.00,333.0,0.7,166.5183,29.8554,136.6629,273.3,true
10000,10000.00,164.4,0.9,164.3680,59.9687,104.3993,104.4,true
20000,20000.00,58.3,1.3,116.6834,120.7033,-4.0199,-2.0,false
40000,40000.00,129.7,1.9,518.7049,243.6095,275.0955,68.8,false
80000,80000.00,132.4,2.7,1059.5701,493.4863,566.0839,70.8,false
5000,5000.00,271.7,0.7,135.8614,29.8554,106.0059,212.0,true
10000,10000.00,174.1,0.9,174.0736,59.9687,114.1049,114.1,true
20000,20000.00,303.1,1.3,606.1053,120.7033,485.4020,242.7,true
40000,40000.00,279.1,1.9,1116.3821,243.6095,872.7726,218.2,true
80000,80000.00,175.3,2.7,1402.4421,493.4863,908.9558,113.6,true
5000,5000.00,115.1,0.7,57.5416,29.8554,27.6862,55.4,false
10000,10000.00,181.8,0.9,181.8011,59.9687,121.8325,121.8,true
20000,20000.00,119.0,1.3,238.0252,120.7033,117.3219,58.7,false
40000,40000.00,154.8,1.9,619.2359,243.6095,375.6264,93.9,true
80000,80000.00,174.2,2.7,1393.9935,493.4863,900.5072,112.6,true
5000,5000.00,284.5,0.7,142.2513,29.8554,112.3959,224.8,true
10000,10000.00,309.4,0.9,309.3833,59.9687,249.4146,249.4,true
20000,20000.00,359.2,1.3,718.3026,120.7033,597.5993,298.8,true
40000,40000.00,99.1,1.9,396.4567,243.6095,152.8472,38.2,false
80000,80000.00,190.0,2.7,1520.2076,493.4863,1026.7214,128.3,true
5000,5000.00,265.6,0.7,132.7960,29.8554,102.9406,205.9,true
10000,10000.00,285.9,0.9,285.8627,59.9687,225.8940,225.9,true
20000,20000.00,252.4,1.3,504.7805,120.7033,384.0773,192.0,true
40000,40000.00,293.8,1.9,1175.2252,243.6095,931.6157,232.9,true
80000,80000.00,158.7,2.7,1269.7004,493.4863,776.2142,97.0,true
5000,5000.00,246.9,0.7,123.4312,29.8554,93.5758,187.2,true
10000,10000.00,201.4,0.9,201.3618,59.9687,141.3931,141.4,true
20000,20000.00,302.0,1.3,604.0944,120.7033,483.3911,241.7,true
40000,40000.00,123.4,1.9,493.7806,243.6095,250.1712,62.5,false
80000,80000.00,359.5,2.7,2876.3704,493.4863,2382.8842,297.9,true
5000,5000.00,264.9,0.7,132.4368,29.8554,102.5814,205.2,true
10000,10000.00,267.7,0.9,267.6760,59.9687,207.7073,207.7,true
20000,20000.00,283.3,1.3,566.5362,120.7033,445.8329,222.9,true
40000,40000.00,235.6,1.9,942.5919,243.6095,698.9824,174.7,true
80000,80000.00,231.9,2.7,1854.8408,493.4863,1361.3545,170.2,true
5000,5000.00,55.4,0.7,27.7182,29.8554,-2.1372,-4.3,false
10000,10000.00,179.7,0.9,179.7403,59.9687,119.7716,119.8,true
20000,20000.00,196.7,1.3,393.4630,120.7033,272.7597,136.4,true
40000,40000.00,236.3,1.9,945.1941,243.6095,701.5847,175.4,true
80000,80000.00,161.9,2.7,1295.3850,493.4863,801.8988,100.2,true
5000,5000.00,183.3,0.7,91.6459,29.8554,61.7905,123.6,true
10000,10000.00,332.6,0.9,332.5610,59.9687,272.5923,272.6,true
20000,20000.00,144.8,1.3,289.6936,120.7033,168.9903,84.5,true
40000,40000.00,25.1,1.9,100.3543,243.6095,-143.2551,-35.8,false
80000,80000.00,230.4,2.7,1843.4263,493.4863,1349.9400,168.7,true
5000,5000.00,283.5,0.7,141.7505,29.8554,111.8950,223.8,true
10000,10000.00,290.5,0.9,290.4823,59.9687,230.5137,230.5,true
20000,20000.00,144.4,1.3,288.8753,120.7033,168.1720,84.1,true
40000,40000.00,232.4,1.9,929.5695,243.6095,685.9600,171.5,true
80000,80000.00,318.5,2.7,2548.3730,493.4863,2054.8868,256.9,true
5000,5000.00,131.9,0.7,65.9314,29.8554,36.0760,72.2,false
10000,10000.00,112.8,0.9,112.8180,59.9687,52.8493,52.8,false
20000,20000.00,15.8,1.3,31.6861,120.7033,-89.0172,-44.5,false
40000,40000.00,154.2,1.9,616.9436,243.6095,373.3342,93.3,true
80000,80000.00,254.1,2.7,2033.0845,493.4863,1539.5982,192.4,true
5000,5000.00,129.1,0.7,64.5387,29.8554,34.6833,69.4,false
10000,10000.00,214.4,0.9,214.3978,59.9687,154.4291,154.4,true
20000,20000.00,235.4,1.3,470.7463,120.7033,350.0430,175.0,true
40000,40000.00,137.7,1.9,550.8280,243.6095,307.2185,76.8,true
80000,80000.00,228.3,2.7,1826.3797,493.4863,1332.8935,166.6,true
5000,5000.00,51.9,0.7,25.9310,29.8554,-3.9244,-7.8,false
10000,10000.00,281.0,0.9,281.0105,59.9687,221.0418,221.0,true
20000,20000.00,156.1,1.3,312.1160,120.7033,191.4128,95.7,true
40000,40000.00,183.4,1.9,733.6873,243.6095,490.0778,122.5,true
80000,80000.00,315.7,2.7,2525.6760,493.4863,2032.1897,254.0,true
5000,5000.00,102.2,0.7,51.1166,29.8554,21.2612,42.5,false
10000,10000.00,308.8,0.9,308.8477,59.9687,248.8790,248.9,true
20000,20000.00,139.2,1.3,278.3668,120.7033,157.6635,78.8,true
40000,40000.00,316.6,1.9,1266.5247,243.6095,1022.9152,255.7,true
80000,80000.00,186.3,2.7,1490.7278,493.4863,997.2415,124.7,true
5000,5000.00,181.3,0.7,90.6343,29.8554,60.7789,121.6,true
10000,10000.00,337.5,0.9,337.4736,59.9687,277.5049,277.5,true
20000,20000.00,180.0,1.3,360.0520,120.7033,239.3487,119.7,true
40000,40000.00,205.6,1.9,822.2852,243.6095,578.6757,144.7,true
80000,80000.00,45.0,2.7,360.1378,493.4863,-133.3485,-16.7,false
5000,5000.00,242.0,0.7,120.9911,29.8554,91.1357,182.3,true
10000,10000.00,198.4,0.9,198.3600,59.9687,138.3913,138.4,true
20000,20000.00,191.6,1.3,383.1336,120.7033,262.4303,131.2,true
40000,40000.00,71.2,1.9,284.9148,243.6095,41.3053,10.3,false
80000,80000.00,177.7,2.7,1421.8029,493.4863,928.3167,116.0,true
5000,5000.00,356.3,0.7,178.1703,29.8554,148.3148,296.6,true
10000,10000.00,127.2,0.9,127.2160,59.9687,67.2473,67.2,false
20000,20000.00,260.4,1.3,520.7977,120.7033,400.0944,200.0,true
40000,40000.00,203.9,1.9,815.4419,243.6095,571.8325,143.0,true
80000,80000.00,258.3,2.7,2066.7726,493.4863,1573.2863,196.7,true
5000,5000.00,213.4,0.7,106.7219,29.8554,76.8665,153.7,true
10000,10000.00,207.7,0.9,207.6540,59.9687,147.6853,147.7,true
20000,20000.00,222.3,1.3,444.5494,120.7033,323.8462,161.9,true
40000,40000.00,195.4,1.9,781.5163,243.6095,537.9068,134.5,true
80000,80000.00,279.2,2.7,2233.8173,493.4863,1740.3310,217.5,true
5000,5000.00,179.1,0.7,89.5425,29.8554,59.6870,119.4,true
10000,10000.00,213.3,0.9,213.2774,59.9687,153.3087,153.3,true
20000,20000.00,263.3,1.3,526.5464,120.7033,405.8432,202.9,true
40000,40000.00,173.2,1.9,692.8051,243.6095,449.1956,112.3,true
80000,80000.00,163.3,2.7,1306.6824,493.4863,813.1962,101.6,true
5000,5000.00,226.9,0.7,113.4388,29.8554,83.5834,167.2,true
10000,10000.00,139.0,0.9,139.0343,59.9687,79.0657,79.1,true
20000,20000.00,181.7,1.3,363.3218,120.7033,242.6185,121.3,true
40000,40000.00,54.5,1.9,217.9080,243.6095,-25.7015,-6.4,false
80000,80000.00,174.5,2.7,1396.3993,493.4863,902.9130,112.9,true
5000,5000.00,172.2,0.7,86.1245,29.8554,56.2691,112.5,true
10000,10000.00,208.1,0.9,208.1487,59.9687,148.1800,148.2,true
20000,20000.00,139.7,1.3,279.4597,120.7033,158.7564,79.4,true
40000,40000.00,220.9,1.9,883.6924,243.6095,640.0829,160.0,true
80000,80000.00,370.8,2.7,2966.2690,493.4863,2472.7827,309.1,true
5000,5000.00,190.4,0.7,95.2101,29.8554,65.3547,130.7,true
10000,10000.00,91.6,0.9,91.5879,59.9687,31.6193,31.6,false
20000,20000.00,206.8,1.3,413.6128,120.7033,292.9096,146.5,true
40000,40000.00,273.8,1.9,1095.1411,243.6095,851.5316,212.9,true
80000,80000.00,305.1,2.7,2440.9992,493.4863,1947.5130,243.4,true
5000,5000.00,141.0,0.7,70.4837,29.8554,40.6282,81.3,true
10000,10000.00,191.0,0.9,191.0066,59.9687,131.0380,131.0,true
20000,20000.00,104.5,1.3,209.0170,120.7033,88.3137,44.2,false
40000,40000.00,166.2,1.9,664.7332,243.6095,421.1238,105.3,true
80000,80000.00,227.7,2.7,1821.5962,493.4863,1328.1099,166.0,true
5000,5000.00,144.3,0.7,72.1730,29.8554,42.3176,84.6,true
10000,10000.00,122.2,0.9,122.2256,59.9687,62.2569,62.3,false
20000,20000.00,194.1,1.3,388.1032,120.7033,267.3999,133.7,true
40000,40000.00,155.4,1.9,621.5644,243.6095,377.9549,94.5,true
80000,80000.00,225.9,2.7,1806.9154,493.4863,1313.4292,164.2,true
5000,5000.00,106.8,0.7,53.4057,29.8554,23.5503,47.1,false
10000,10000.00,73.6,0.9,73.6210,59.9687,13.6523,13.7,false
20000,20000.00,300.6,1.3,601.2253,120.7033,480.5221,240.3,true
40000,40000.00,137.3,1.9,549.0918,243.6095,305.4823,76.4,true
80000,80000.00,206.3,2.7,1650.3195,493.4863,1156.8332,144.6,true
5000,5000.00,169.1,0.7,84.5407,29.8554,54.6852,109.4,true
10000,10000.00,86.3,0.9,86.3039,59.9687,26.3352,26.3,false
20000,20000.00,189.1,1.3,378.2654,120.7033,257.5621,128.8,true
40000,40000.00,177.6,1.9,710.3661,243.6095,466.7566,116.7,true
80000,80000.00,208.4,2.7,1667.0294,493.4863,1173.5431,146.7,true
5000,5000.00,244.6,0.7,122.2866,29.8554,92.4312,184.9,true
10000,10000.00,289.9,0.9,289.8536,59.9687,229.8849,229.9,true
20000,20000.00,301.6,1.3,603.2370,120.7033,482.5337,241.3,true
40000,40000.00,233.3,1.9,933.1313,243.6095,689.5218,172.4,true
80000,80000.00,243.9,2.7,1951.5748,493.4863,1458.0885,182.3,true
5000,5000.00,244.5,0.7,122.2592,29.8554,92.4038,184.8,true
10000,10000.00,160.6,0.9,160.5568,59.9687,100.5881,100.6,true
20000,20000.00,93.5,1.3,186.9333,120.7033,66.2301,33.1,false
40000,40000.00,187.0,1.9,747.8413,243.6095,504.2318,126.1,true
80000,80000.00,110.4,2.7,883.1707,493.4863,389.6845,48.7,false
5000,5000.00,163.7,0.7,81.8278,29.8554,51.9724,103.9,true
10000,10000.00,317.9,0.9,317.9440,59.9687,257.9754,258.0,true
20000,20000.00,163.6,1.3,327.1895,120.7033,206.4862,103.2,true
40000,40000.00,259.3,1.9,1037.2802,243.6095,793.6707,198.4,true
80000,80000.00,168.2,2.7,1345.8610,493.4863,852.3747,106.5,true
5000,5000.00,255.2,0.7,127.5999,29.8554,97.7445,195.5,true
10000,10000.00,197.2,0.9,197.2192,59.9687,137.2506,137.3,true
20000,20000.00,154.5,1.3,308.9891,120.7033,188.2858,94.1,true
40000,40000.00,121.2,1.9,484.9949,243.6095,241.3854,60.3,false
80000,80000.00,128.9,2.7,1031.5681,493.4863,538.0819,67.3,false
5000,5000.00,226.6,0.7,113.2779,29.8554,83.4225,166.8,true
10000,10000.00,214.1,0.9,214.0879,59.9687,154.1192,154.1,true
20000,20000.00,120.8,1.3,241.5944,120.7033,120.8911,60.4,false
40000,40000.00,353.4,1.9,1413.4944,243.6095,1169.8849,292.5,true
80000,80000.00,146.8,2.7,1174.2869,493.4863,680.8007,85.1,true
5000,5000.00,115.0,0.7,57.4760,29.8554,27.6206,55.2,false
10000,10000.00,183.0,0.9,182.9707,59.9687,123.0020,123.0,true
20000,20000.00,216.1,1.3,432.2980,120.7033,311.5947,155.8,true
40000,40000.00,153.9,1.9,615.4816,243.6095,371.8722,93.0,true
80000,80000.00,253.9,2.7,2031.2117,493.4863,1537.7255,192.2,true
5000,5000.00,358.5,0.7,179.2324,29.8554,149.3770,298.8,true
10000,10000.00,136.6,0.9,136.6167,59.9687,76.6480,76.6,true
20000,20000.00,317.4,1.3,634.7497,120.7033,514.0464,257.0,true
40000,40000.00,103.6,1.9,414.3391,243.6095,170.7297,42.7,false
80000,80000.00,234.2,2.7,1873.8143,493.4863,1380.3281,172.5,true
5000,5000.00,232.7,0.7,116.3285,29.8554,86.4731,172.9,true
10000,10000.00,205.0,0.9,205.0403,59.9687,145.0716,145.1,true
20000,20000.00,282.7,1.3,565.3386,120.7033,444.6354,222.3,true
40000,40000.00,232.1,1.9,928.2810,243.6095,684.6715,171.2,true
80000,80000.00,48.4,2.7,387.4049,493.4863,-106.0814,-13.3,false
5000,5000.00,150.9,0.7,75.4433,29.8554,45.5879,91.2,true
10000,10000.00,264.7,0.9,264.7433,59.9687,204.7746,204.8,true
20000,20000.00,60.4,1.3,120.8064,120.7033,0.1031,0.1,false
40000,40000.00,193.5,1.9,774.1846,243.6095,530.5751,132.6,true
80000,80000.00,116.7,2.7,933.7684,493.4863,440.2821,55.0,false
5000,5000.00,215.9,0.7,107.9417,29.8554,78.0863,156.2,true
10000,10000.00,166.5,0.9,166.4607,59.9687,106.4921,106.5,true
20000,20000.00,132.2,1.3,264.4153,120.7033,143.7120,71.9,false
40000,40000.00,192.8,1.9,771.0216,243.6095,527.4121,131.9,true
80000,80000.00,260.0,2.7,2079.9476,493.4863,1586.4613,198.3,true
5000,5000.00,80.5,0.7,40.2530,29.8554,10.3976,20.8,false
10000,10000.00,310.4,0.9,310.3884,59.9687,250.4197,250.4,true
20000,20000.00,165.8,1.3,331.6245,120.7033,210.9213,105.5,true
